# 1  # the knock-out nucleon is proton(1), neutron(-1)
# 1  # Off-Shell effects included (1) not included (0)
# 1  # only pole term in FSI (0), pole+PV (1) 
# 1  # it calculates d\sigma/dE'_e d\Omega_e d\Omega_pf
# 12  # icon = 0 initialization, 1 - PWIA, 2 -forward rescattering, 3 - charge exchange rescattering 
#         12 - PWIA+FSI, 13 - PWIA+CHEX, 123 - PWIA+FSI+CHEX
# 10   #iv2  - version of parameterization of CHEX amplitude - 
#         10 - Gibbs-Loiseau (has only real part), 21 - SAID, 1021 - SAID+GL
#         10021 - SAID+GL (with Im part at p>p0 modelled using SAID's value
#         -21 SAID   - For details look at fpn_chex.f
# 3  # iv1  - version of FSI; 1- diagonal FSI using fpn.f, 2- diagonal FSI using f_NN_sd.f 
#         which uses SAID parameterization for plab<3.68, 3 - nondiagonal approximation 
#         using f_NN_sd.f. At p>1.4 it uses diffractive parametrization like fpn.f
# 0  # idd  - isd = 1 spectator mechanism, isd=2 direct mechanism isd =0 both   
# 3  # iw   - 1 - Paris 2 - V18 deuteron wave funcion, 3- cd Bonn, 4 - AV18sb
# 0  # ipp  - 1 - quasi "pp" wave functio - only S-parital wave, 0, both S and D waves
#    crs  - cross section in nb/GeV/str^2
#! thr0[f,0]/ phr0[f,1]/ pr[f,2]/ ei[f,3]/ th_e[f,4]/ q2[f,5]/ x[f,6]/ plab[f,7]/ crs0[f,8]/ crs12[f,9]/ ratio[f,10]/ ID[s,11]/ th_nq_mc[f,12]/ i_x[f,13]/ i_y[f,14]/ kin[s,15]/ 
50.3370018 337.820007 0.879320979 10.5415001 13.5198374 4.85288 1.15704584 2.65747142 0.000681754376 0.00229401095 3.36486435 thrq60_9_23 43.445 9 23 thrq60 
50.2989998 337.971985 0.918582022 10.5427999 13.5340691 4.84703016 1.14050019 2.72363257 0.000449892657 0.00152432162 3.38818955 thrq60_9_24 43.46 9 24 thrq60 
50.2519989 338.278992 0.958208025 10.5417995 13.5463734 4.83671999 1.12282634 2.79437327 0.000293991208 0.00123860827 4.21307945 thrq60_9_25 43.425 9 25 thrq60 
50.3510017 337.518005 0.997924984 10.5403996 13.5947771 4.84213018 1.10167146 2.88964057 0.000186481309 0.000936498109 5.02194071 thrq60_9_26 43.667 9 26 thrq60 
50.2459984 339.066986 1.03648996 10.5452995 13.6376266 4.85297012 1.0848465 2.97099805 0.000120090059 0.000473360298 3.94171095 thrq60_9_27 43.555 9 27 thrq60 
50.2910004 341.261993 1.07717001 10.5426998 13.7124557 4.86951017 1.06342804 3.07960629 7.42752163e-05 0.000470652303 6.33659935 thrq60_9_28 43.93 9 28 thrq60 
49.6419983 337.971985 1.12302005 10.5403996 13.7760048 4.89232016 1.05434191 3.13489485 4.29597276e-05 0.000252420956 5.87575769 thrq60_9_29 43.355 9 29 thrq60 
49.7290001 337.667999 1.15304995 10.5407 13.7523184 4.85835981 1.03486741 3.21430969 3.14682693e-05 0.000178045477 5.65793657 thrq60_9_30 43.639 9 30 thrq60 
49.9720001 346.167999 1.18381 10.5071001 13.9889708 4.93529987 1.01612592 3.35149097 2.08410038e-05 0.000116100251 5.5707612 thrq60_9_31 44.07 9 31 thrq60 
39.5279999 348.237 0.407281011 10.5473003 13.1739388 4.78846979 1.32777143 2.01904678 0.0850062072 0.0713046566 0.83881706 thrq60_10_11 48.921 10 11 thrq60 
41.5349998 342.364014 0.443542004 10.5441999 13.2659121 4.83788013 1.3240726 2.04565001 0.0535640121 0.0460807458 0.860293031 thrq60_10_12 48.165 10 12 thrq60 
44.7910004 340.052002 0.481633008 10.5447998 13.2537174 4.81579018 1.30154419 2.112643 0.0364072472 0.0331759341 0.911245346 thrq60_10_13 48.051 10 13 thrq60 
47.1860008 338.434998 0.520599008 10.5451002 13.2432556 4.79457998 1.27966988 2.1792438 0.0250037331 0.0252568536 1.01012325 thrq60_10_14 47.989 10 14 thrq60 
49.1529999 338.434998 0.559750021 10.5437002 13.2284594 4.7676301 1.25576067 2.25253725 0.0174705479 0.0203738008 1.1661799 thrq60_10_15 47.922 10 15 thrq60 
50.6520004 337.820007 0.600130975 10.5443001 13.2123241 4.74116993 1.23189127 2.32773495 0.0121034235 0.0167177618 1.38124239 thrq60_10_16 47.955 10 16 thrq60 
51.519001 337.368988 0.639719009 10.5436001 13.2357149 4.73932981 1.21256304 2.39736843 0.00826588459 0.0135593582 1.64040017 thrq60_10_17 48.023 10 17 thrq60 
51.8380013 336.63501 0.678710997 10.5427999 13.2897854 4.75871992 1.19874644 2.45621562 0.00555431936 0.0106484713 1.91715145 thrq60_10_18 47.993 10 18 thrq60 
52.3450012 337.220001 0.718622983 10.5438004 13.3059931 4.75270987 1.178931 2.52978063 0.0037808721 0.00863418635 2.28364944 thrq60_10_19 48.06 10 19 thrq60 
52.5149994 337.072998 0.759290993 10.5419998 13.3444071 4.75910997 1.16234922 2.59763265 0.0025051944 0.00686349906 2.73970723 thrq60_10_20 48.079 10 20 thrq60 
52.7700005 337.820007 0.799359024 10.5429001 13.3544769 4.74823999 1.14229965 2.67428136 0.00168704172 0.00537464209 3.18583822 thrq60_10_21 48.075 10 21 thrq60 
52.8050003 336.925995 0.83820498 10.5414 13.3815575 4.74706984 1.12531364 2.74450159 0.00112514105 0.00438417541 3.89655638 thrq60_10_22 48.162 10 22 thrq60 
52.9510002 337.971985 0.878372014 10.5418997 13.4089518 4.7434001 1.10431492 2.83298683 0.000739382987 0.0028388903 3.83953977 thrq60_10_23 48.247 10 23 thrq60 
52.9259987 338.434998 0.919333994 10.5424004 13.4430971 4.74440002 1.08518481 2.9183054 0.000475251436 0.00224781944 4.72974777 thrq60_10_24 48.194 10 24 thrq60 
52.8720016 338.591003 0.958715022 10.5434999 13.4540939 4.73256016 1.06610847 2.99993777 0.000311647222 0.00124113506 3.98250008 thrq60_10_25 48.268 10 25 thrq60 
52.8540001 339.884003 0.998807013 10.5417004 13.5098791 4.7407198 1.04587615 3.09979296 0.000197811183 0.00125669793 6.35301781 thrq60_10_26 48.38 10 26 thrq60 
52.7470016 339.553986 1.03893995 10.5410004 13.5441017 4.73801994 1.02650082 3.1934762 0.00012553703 0.000800917798 6.37993288 thrq60_10_27 48.4 10 27 thrq60 
52.5730019 340.562012 1.07775998 10.5419998 13.5973806 4.74834013 1.00936413 3.28599858 7.98370165e-05 0.000510872283 6.39894009 thrq60_10_28 48.463 10 28 thrq60 
52.4150009 340.908997 1.11749995 10.5401001 13.6823816 4.77147007 0.991707385 3.39168239 4.95139066e-05 0.000263602735 5.32381201 thrq60_10_29 48.528 10 29 thrq60 
52.2099991 341.084991 1.15777004 10.5414 13.7473717 4.7856698 0.974275291 3.49497962 3.09739262e-05 0.000137436975 4.4371829 thrq60_10_30 48.607 10 30 thrq60 
52.1570015 341.804993 1.18438995 10.5386 13.7614355 4.7729702 0.959882379 3.56858087 2.3373872e-05 8.49766002e-05 3.6355381 thrq60_10_31 48.548 10 31 thrq60 
42.105999 349.737 0.369058013 10.5466995 12.8988667 4.60218 1.29041409 2.0814085 0.162132084 0.130285695 0.803577483 thrq60_11_10 53.54 11 10 thrq60 
43.4020004 341.622986 0.404251993 10.5458002 13.045929 4.68938017 1.29361975 2.09886289 0.0947785452 0.0783411115 0.826570094 thrq60_11_11 52.943 11 11 thrq60 
45.9830017 338.591003 0.442469001 10.5455999 13.1152468 4.72097015 1.28069544 2.15178275 0.0589831024 0.0518277772 0.878688574 thrq60_11_12 52.839 11 12 thrq60 
48.6170006 336.63501 0.481133014 10.5446997 13.1079788 4.70124006 1.25944567 2.21717215 0.0396321379 0.0384756587 0.970819652 thrq60_11_13 52.693 11 13 thrq60 
50.7840004 335.923004 0.520358026 10.5441999 13.0926161 4.67503977 1.23572338 2.29051685 0.0272458792 0.0308047812 1.13062167 thrq60_11_14 52.835 11 14 thrq60 
52.4550018 335.505005 0.559976995 10.5439997 13.0708151 4.64469004 1.21157336 2.36579442 0.0189766809 0.025895698 1.36460626 thrq60_11_15 52.831 11 15 thrq60 
53.4129982 334.421997 0.599515975 10.5440998 13.0881338 4.63992977 1.19209266 2.43560243 0.012954629 0.0214923136 1.6590451 thrq60_11_16 52.858 11 16 thrq60 
54.3479996 334.958008 0.639387012 10.5432997 13.0746908 4.61359978 1.16877723 2.51340222 0.00904691964 0.0188522954 2.08383584 thrq60_11_17 52.851 11 17 thrq60 
54.8019981 334.688995 0.679841995 10.5431995 13.1098518 4.61788988 1.14962649 2.58983517 0.00607160665 0.0155021744 2.55322433 thrq60_11_18 52.904 11 18 thrq60 
55.2350006 335.923004 0.71905899 10.5431004 13.1236391 4.6079998 1.12852848 2.67045474 0.00418207236 0.0132169025 3.16037154 thrq60_11_19 52.949 11 19 thrq60 
55.4099998 335.78299 0.758737981 10.5424995 13.1564426 4.60952997 1.10970151 2.74924016 0.00280578248 0.010763946 3.83634377 thrq60_11_20 52.987 11 20 thrq60 
55.6409988 336.779999 0.798660994 10.5419998 13.1711969 4.59782982 1.08783197 2.83757281 0.00189382082 0.00860759243 4.54509354 thrq60_11_21 53.0 11 21 thrq60 
55.6730003 337.820007 0.839286029 10.5424995 13.2117796 4.60218 1.06812847 2.92704368 0.00124008523 0.00590310292 4.7602396 thrq60_11_22 53.004 11 22 thrq60 
55.6469994 338.125 0.878836989 10.5421 13.2512321 4.60481977 1.04891324 3.01655197 0.000813212828 0.00362668699 4.45970201 thrq60_11_23 52.98 11 23 thrq60 
55.5219994 338.434998 0.918850005 10.5421 13.3122416 4.61964989 1.03091884 3.10968685 0.000519863097 0.00264368579 5.08535004 thrq60_11_24 53.035 11 24 thrq60 
55.4150009 339.390015 0.958873987 10.5424004 13.386075 4.63972998 1.01218116 3.21274781 0.000328762137 0.00206719595 6.28781652 thrq60_11_25 53.058 11 25 thrq60 
55.223999 339.227997 0.998676002 10.5416002 13.4481363 4.65278006 0.994564295 3.31005836 0.000207321194 0.00113119127 5.45622587 thrq60_11_26 53.061 11 26 thrq60 
55.0880013 340.390015 1.03830004 10.5412998 13.4872484 4.65099001 0.9750368 3.41264153 0.000132696397 0.000653612311 4.92562199 thrq60_11_27 53.01 11 27 thrq60 
54.8600006 340.390015 1.07843006 10.5410004 13.5529776 4.66420984 0.957467318 3.51718235 8.27116455e-05 0.000338641432 4.09424114 thrq60_11_28 52.975 11 28 thrq60 
54.7179985 340.908997 1.11796999 10.5412998 13.5864038 4.6571002 0.937432587 3.62741351 5.29939607e-05 0.000162717042 3.07048273 thrq60_11_29 53.0 11 29 thrq60 
54.5439987 341.441986 1.15770996 10.5417995 13.6146593 4.64670992 0.917666912 3.73830843 3.41239902e-05 7.80408081e-05 2.28697777 thrq60_11_30 52.983 11 30 thrq60 
54.4669991 342.364014 1.18446004 10.5409002 13.6398849 4.64006996 0.903481245 3.82115102 2.5559395e-05 4.88251753e-05 1.9102633 thrq60_11_31 53.036 11 31 thrq60 
47.3880005 343.536011 0.369194001 10.5445004 12.7404375 4.48145008 1.2480166 2.1801343 0.17814672 0.141853154 0.796271503 thrq60_12_10 57.875 12 10 thrq60 
49.3339996 338.125 0.404399991 10.5459995 12.806797 4.51547003 1.24017131 2.218503 0.109024741 0.0920927748 0.844696105 thrq60_12_11 57.611 12 11 thrq60 
51.8479996 336.490997 0.442155987 10.5445004 12.819602 4.50845003 1.22078705 2.28264451 0.0705533028 0.067071557 0.950650871 thrq60_12_12 57.676 12 12 thrq60 
53.6720009 335.368011 0.480554014 10.5451002 12.8456907 4.5103898 1.20173037 2.35069251 0.0465085395 0.0525563508 1.13003659 thrq60_12_13 57.76 12 13 thrq60 
55.1599998 334.290009 0.520787001 10.5445004 12.8500757 4.49714994 1.18061912 2.42225838 0.03120826 0.0438943654 1.40649831 thrq60_12_14 57.779 12 14 thrq60 
56.3590012 334.554993 0.560159028 10.5445004 12.8475142 4.47896004 1.15811586 2.49910951 0.0215705503 0.039086014 1.81200826 thrq60_12_15 57.721 12 15 thrq60 
57.1619987 334.290009 0.600247025 10.5443001 12.8516932 4.46469021 1.13669777 2.57572436 0.0148141906 0.0342461281 2.31171107 thrq60_12_16 57.717 12 16 thrq60 
57.7480011 334.554993 0.640051007 10.5437002 12.8647175 4.45439005 1.11520755 2.65675998 0.0101847509 0.0299375933 2.93945265 thrq60_12_17 57.72 12 17 thrq60 
58.1699982 335.093994 0.679889023 10.5438004 12.8876839 4.44929981 1.09358704 2.74343753 0.00694944104 0.0245217588 3.52859449 thrq60_12_18 57.793 12 18 thrq60 
58.4179993 335.505005 0.719709992 10.5433998 12.9234724 4.45066023 1.07271218 2.83308578 0.00468695723 0.0209903847 4.47846746 thrq60_12_19 57.83 12 19 thrq60 
58.5079994 336.205994 0.759539008 10.5433998 12.9577217 4.4514699 1.05276811 2.92156243 0.00314864144 0.0165707991 5.26284075 thrq60_12_20 57.759 12 20 thrq60 
58.4570007 336.779999 0.799404025 10.5431995 13.0256519 4.47079992 1.0344348 3.0153594 0.0020570925 0.0121456683 5.90428877 thrq60_12_21 57.745 12 21 thrq60 
58.4529991 337.518005 0.839124978 10.5431004 13.0731354 4.47629023 1.01401317 3.11530089 0.00135530671 0.00758759072 5.59843063 thrq60_12_22 57.761 12 22 thrq60 
58.2859993 337.820007 0.879474998 10.5431004 13.1417503 4.49416018 0.995804906 3.21499157 0.000867333729 0.00456835795 5.26712799 thrq60_12_23 57.696 12 23 thrq60 
58.1839981 338.125 0.918781996 10.5425997 13.1931391 4.4998498 0.976007998 3.3197546 0.000562883099 0.00268856459 4.77641726 thrq60_12_24 57.689 12 24 thrq60 
58.0610008 338.907013 0.958711028 10.5426998 13.2398262 4.50176001 0.955636144 3.4295783 0.00036216859 0.00139487279 3.85144615 thrq60_12_25 57.688 12 25 thrq60 
57.8810005 339.227997 0.998293996 10.5427999 13.2852411 4.50286007 0.9361763 3.53829408 0.000231874772 0.000766676036 3.30642271 thrq60_12_26 57.607 12 26 thrq60 
57.7929993 340.052002 1.03812003 10.5422001 13.3042326 4.48525 0.91371733 3.65692806 0.00015008729 0.000389084133 2.59238553 thrq60_12_27 57.613 12 27 thrq60 
57.5909996 340.734985 1.07797003 10.5421 13.3414011 4.47904015 0.8937819 3.7730031 9.59509125e-05 0.000192947409 2.01089716 thrq60_12_28 57.502 12 28 thrq60 
57.4589996 341.441986 1.11748004 10.5425997 13.3377047 4.44864988 0.871412992 3.89250946 6.3042964e-05 9.7535114e-05 1.54712129 thrq60_12_29 57.441 12 29 thrq60 
57.2739983 341.804993 1.15733004 10.5419998 13.3434029 4.42225981 0.850005686 4.01373863 4.12673944e-05 5.24285897e-05 1.27046037 thrq60_12_30 57.335 12 30 thrq60 
57.0509987 342.364014 1.18431997 10.5418997 13.3645744 4.41595984 0.83810997 4.08970928 3.08227936e-05 3.59019068e-05 1.16478431 thrq60_12_31 57.167 12 31 thrq60 
54.7449989 341.084991 0.367826015 10.5468998 12.40411 4.25145006 1.18449521 2.31111979 0.222784922 0.174910069 0.785107315 thrq60_13_10 63.029 13 10 thrq60 
56.1839981 337.072998 0.403064013 10.5459995 12.4614353 4.27593994 1.17411208 2.35744286 0.136752531 0.125920847 0.920793533 thrq60_13_11 62.812 13 11 thrq60 
57.4150009 335.923004 0.441852003 10.5454998 12.5217943 4.30022001 1.16095793 2.41471243 0.0847121626 0.0954465121 1.12671554 thrq60_13_12 62.477 13 12 thrq60 
58.7879982 334.421997 0.481554002 10.5452995 12.542635 4.2975502 1.14099419 2.48749042 0.055147592 0.0818680674 1.48452663 thrq60_13_13 62.592 13 13 thrq60 
59.8050003 334.421997 0.520763993 10.5450001 12.5551529 4.28930998 1.12052476 2.56201124 0.0373114124 0.0743716732 1.99326873 thrq60_13_14 62.536 13 14 thrq60 
60.4580002 334.027008 0.560346007 10.5450001 12.5889254 4.29300022 1.10091937 2.64091372 0.0251174122 0.0661132038 2.63216615 thrq60_13_15 62.493 13 15 thrq60 
60.8930016 333.765991 0.600449979 10.5440998 12.6330996 4.30085993 1.08115733 2.72511888 0.01684108 0.0571960807 3.39622402 thrq60_13_16 62.48 13 16 thrq60 
61.2669983 334.688995 0.63993901 10.5445004 12.6743164 4.30610991 1.05998492 2.81709957 0.0114405164 0.049190592 4.29968262 thrq60_13_17 62.501 13 17 thrq60 
61.4869995 335.644012 0.679799974 10.5439997 12.718874 4.31165981 1.0389154 2.91232753 0.00772586651 0.0400540121 5.1844039 thrq60_13_18 62.468 13 18 thrq60 
61.5709991 335.923004 0.71945101 10.5440998 12.7700481 4.32078981 1.0185256 3.01008081 0.0051701176 0.0300024878 5.80305719 thrq60_13_19 62.451 13 19 thrq60 
61.5639992 336.779999 0.759065986 10.5438004 12.8238659 4.33022022 0.998388469 3.11068416 0.00344842393 0.0206616316 5.99161577 thrq60_13_20 62.357 13 20 thrq60 
61.5320015 337.072998 0.799160004 10.5433998 12.8807888 4.3392601 0.977403104 3.21940351 0.0022655779 0.0120712416 5.32810688 thrq60_13_21 62.341 13 21 thrq60 
61.4290009 338.125 0.838748991 10.5434999 12.9205561 4.33900023 0.95683378 3.32501101 0.00150336861 0.00552750519 3.67674637 thrq60_13_22 62.202 13 22 thrq60 
61.3450012 338.434998 0.878530025 10.5433998 12.9419127 4.32643986 0.934739769 3.43560028 0.000998202013 0.00301750493 3.02294016 thrq60_13_23 62.095 13 23 thrq60 
61.2220001 339.390015 0.918152988 10.5438004 12.9760895 4.32013988 0.913122535 3.55232763 0.000654310395 0.00181213766 2.76953816 thrq60_13_24 61.992 13 24 thrq60 
61.132 339.884003 0.958056986 10.5432997 12.9782391 4.2936101 0.889515698 3.67230201 0.000432872592 0.000922816049 2.13184214 thrq60_13_25 61.902 13 25 thrq60 
60.9259987 340.734985 0.997923017 10.5431004 13.0011969 4.27931023 0.868287027 3.79169583 0.00028135287 0.000488938938 1.73781395 thrq60_13_26 61.727 13 26 thrq60 
60.7410011 341.441986 1.03710997 10.5431995 13.0031462 4.25291014 0.846378207 3.91185164 0.000185389785 0.000259614491 1.40037107 thrq60_13_27 61.55 13 27 thrq60 
60.4630013 341.804993 1.07720995 10.5429001 13.0121508 4.23024988 0.825780869 4.03141069 0.000120165845 0.000148521605 1.23597193 thrq60_13_28 61.302 13 28 thrq60 
60.2550011 342.746002 1.11661005 10.5430002 13.0080204 4.19864988 0.803819835 4.15867853 7.91631173e-05 8.14732266e-05 1.0291816 thrq60_13_29 61.125 13 29 thrq60 
59.9980011 343.536011 1.15596998 10.5431004 13.0145044 4.17275 0.783192098 4.28685474 5.22874543e-05 4.60942429e-05 0.881554544 thrq60_13_30 60.919 13 30 thrq60 
59.8050003 342.553986 1.18431997 10.5403996 12.9796972 4.13179016 0.767352045 4.37088537 3.97962431e-05 3.16714722e-05 0.79584074 thrq60_13_31 60.728 13 31 thrq60 
59.9609985 337.220001 0.368645012 10.5481997 12.1735287 4.09387016 1.13721013 2.41370988 0.252063632 0.210012242 0.833171546 thrq60_14_10 66.952 14 10 thrq60 
61.3240013 334.822998 0.402525008 10.5455999 12.1962395 4.09469986 1.122504 2.46790481 0.161147282 0.172859877 1.0726825 thrq60_14_11 66.947 14 11 thrq60 
62.4329987 335.505005 0.442256987 10.5457001 12.2691269 4.12261009 1.10527647 2.54541874 0.0982951522 0.147693336 1.50254953 thrq60_14_12 66.9 14 12 thrq60 
63.2970009 334.421997 0.481115013 10.5458002 12.3216953 4.13774014 1.08657634 2.62536788 0.063308157 0.133645326 2.11102843 thrq60_14_13 67.009 14 13 thrq60 
63.9869995 334.688995 0.520558 10.5452003 12.3497896 4.13709021 1.06602073 2.70796871 0.0423642434 0.124064773 2.92852569 thrq60_14_14 66.956 14 14 thrq60 
64.5289993 335.368011 0.559903979 10.5451002 12.4022799 4.1482501 1.04441762 2.80404282 0.0283677131 0.110963538 3.9116137 thrq60_14_15 67.009 14 15 thrq60 
64.7829971 336.205994 0.600031972 10.5450001 12.4526596 4.15816021 1.02386677 2.89874244 0.0190251581 0.0905402228 4.7589736 thrq60_14_16 66.888 14 16 thrq60 
64.9349976 336.779999 0.639352024 10.5448999 12.5010281 4.16590023 1.00314677 2.99681664 0.0128860921 0.0672764108 5.22085428 thrq60_14_17 66.796 14 17 thrq60 
64.9919968 336.925995 0.679130971 10.5447998 12.5392504 4.16685009 0.981879115 3.09762716 0.0087178098 0.0476666801 5.46773577 thrq60_14_18 66.651 14 18 thrq60 
65.0009995 337.971985 0.718985021 10.5451002 12.5747194 4.16498995 0.959925234 3.20438409 0.0059048743 0.0263607726 4.4642396 thrq60_14_19 66.504 14 19 thrq60 
64.8590012 337.820007 0.758044004 10.5445004 12.6103048 4.16328001 0.939813316 3.30625296 0.00399185764 0.0146197332 3.66238832 thrq60_14_20 66.286 14 20 thrq60 
64.8590012 339.884003 0.798309028 10.5447998 12.6314297 4.14950991 0.915472686 3.42748737 0.00269862614 0.00830336008 3.07688427 thrq60_14_21 66.167 14 21 thrq60 
64.7480011 340.562012 0.836507022 10.5431004 12.6554489 4.13714981 0.893572927 3.54159999 0.00183515484 0.00453385804 2.47055888 thrq60_14_22 66.002 14 22 thrq60 
64.6070023 341.804993 0.876884997 10.5433998 12.6755629 4.12143993 0.87021625 3.66716766 0.0012172549 0.00239969278 1.97139704 thrq60_14_23 65.815 14 23 thrq60 
64.4570007 342.553986 0.917577028 10.5440998 12.6836443 4.09792995 0.846111894 3.79776621 0.00080427574 0.00127529935 1.58564937 thrq60_14_24 65.641 14 24 thrq60 
